,0,1,2,3,4
1146,zrg3MNJFhfIpLnoLBDlXQw,"Easy parking in the park's own lot.

Enjoyed reading the inspirational quotes. They're not a far walk from the parking lot. Walk towards the pond; walk...",4,2022-10-18 13:23:42,bKVoDedXW_B6i4-lL6-YDQ
1147,8Za-W1-A_BYZ_gtV7bO0Ow,Revisiting Three Bites Bakery for some Lunar New Year special items last week and this time was a success. I went in during the morning hours this time and...,5,2023-02-18 20:05:28,ioSpGJpNQxw7aX1Kb0p2eA
1148,BdRLT4_reXH-uYwa5Rz_QQ,"There is so much to see and enjoy in this park in the heart of German Village. There are walking paths, tennis courts, a small stage for outdoor...",4,2022-05-29 19:57:15,XA0_SwXp2zFe6A55rUNp5A
1149,RP6r4d01CmcAGHK8xN5rXA,Super cool spot in the east market. You can bring  food  in from the restaurants and grab a drink. Stopped in on a Friday night and was surprised they had...,5,2023-03-18 20:02:53,WvMUboW453CCOcxrZa9bKw
1150,KNkguhmhRrBMHks7_yhEJw,"Love the high ceilings, brick walls, and industrial look and feel of this space. Considering East Market is surrounded by the brick houses of Old Towne...",4,2022-12-06 15:49:19,JzP5uJjhZb0Vj8J_bn3mOg
1151,P5Rn_4baZuukbrJsBSMIfg,This is a very interesting place to visit and somewhat unique.  This is a converted building where there are restaurants and shops through the building and...,5,2022-10-11 10:35:40,cGtyYLQStwUhgxhAd_eBvg
1152,7tFMwVEYRpBBwJRKobXmqw,"Before I say anything, I must mention that I'm biased to their hot food bar (their chicken and pork is really good!!).

This grocery store is the only one...",4,2023-03-15 20:37:45,VzF4VA9vSmE8jY3n0zr8qA
1153,VB6pkOJzCeA_ee8RIm4MCQ,Really really good Indian food! My mom is from Kerala so I'm supremely biased. Samosas were chefs kiss. Close to best I've ever had. Salt and pepper shrimp...,5,2023-02-17 21:16:53,zhpJSjIv6aWkSg_ky08lPA
1154,G7K0JgOucKdbKtSj3MqXFA,I was on the hunt for Carly goodness and Omega hit the spot! Lovely scone and chocolate croissant-ish pastry- it was delicious! I'll definitely be back!,5,2023-05-26 19:20:29,0_phOxpr7sL24FLAGtPIZQ
1155,O7L0V7EwYHdhuK0WYr9vFA,Hills Market is a bit overpriced and I've run into issues with expired food products that are still on their shelves. The staff need to be a bit more...,3,2023-06-20 11:06:29,HN4cOFmLJ5aKc3vPOC7W9A
1156,oiQvruR0FrEoKaL2arAwug,I can honestly say that the only time I am disappointed with Omega is when they are closed or they are out of focaccia. The rosemary garlic focaccia bread...,5,2022-06-28 16:47:06,xViPciuEA-kEwbfekl62Fg
1157,dT7cYYxwByoSu8DxMNgycw,"I absolutely love Studio 35! This is by far the coolest, chillest, best movie theater in the city. The vibes are immaculate, it feels like an old school...",5,2023-03-09 15:05:02,8ye6-7YYMsp0YizCLyrxcA
1158,9nDhmTr5-1kSEWMMxnJKXA,"Studio 35 is a great spot to meet up with friends or for a date night. They rotate movies often from classics to new releases, and even some special events...",5,2022-12-27 09:03:46,hinrYC95HxT8V2wupp0LvA
1159,rMgQZRj7EHtFphyqLQBFJg,"The Hills Market has a ton of awesome, unique food selections that we haven't even been able to find living in Chicago. They have a great artisan chocolate...",5,2023-01-01 11:04:44,aLqp_fe64ugZFuwMpsXLiw
1160,QOfXcQ6g972lZnMiiLUGhg,"Not sure how to feel about this place. Not worth a 5 star but also not worth a 3. The guac is very good, the chips are meh. My burrito was pretty good and I...",4,2023-02-04 08:21:03,lLmW5vaY4UmoZx5qsreGMA
1161,nfby4OhN3GPju1OYKYjL1w,"Noticed this when I was picking up food for Sweetie, so I stopped in to get something for me. It's like Chipotle, but with a more local feel, and lower...",4,2022-05-06 14:32:51,R1FVpAyl_BtxHBWdau2VLg
1162,LOvTWkzGar5T_jIo01dFCA,"Glad I swung through this spot! I was unaware of the downtown Columbus restaurant until elite week and the food did not disappoint! 
I got the Barbacoa...",4,2021-05-07 07:01:09,wdz4kK3UbiKcQp3bheGOcQ
1163,8-mWQQsXkQj7YRxfVgHU8w,"Every time I've been, the food and tea has been excellent. I get full tea service, usually chai, and it's always perfectly brewed. The scones are always...",5,2023-04-22 16:35:53,ccwwK1aiVvD8h7dqyZa8qQ
1164,3OPqPnOlXgWH5oBowNvK3Q,"I was here for brunch on 02/12 and unfortunately this place really didn't work for us. Walking in at first, the place has a cute cozy vibe. We were seated...",2,2023-02-13 07:42:25,vCTaC-cI5x8F-2-iDCcKdQ
1165,hic_qFuOT6LhgW86jV-c3w,"I went during the brunch time. The menu is different for dinner. I also had iced tea- it was really fruity, aromatic and good but I can't remember the name...",3,2023-01-11 06:23:39,SOfZ7fK8HA-W6lRhStYdRg
1166,jsXQdehiLi55Ef2xv-LImw,"The hype is real. 

Birria tacos are on weekends only. As others have said, check the weekend specials on their socials. Birria tacos can be ordered as 3 or...",5,2023-07-02 08:07:32,XA0_SwXp2zFe6A55rUNp5A
1167,40plJIfJfdiKQnOhHJOsxQ,"Wonderful service. Casual, nicely decorated atmosphere. The place is good for lunch or a relaxed dinner for groups of 2-5, but the dining area isn't...",5,2023-03-12 14:18:39,s-seh2cRO4wq8tDIujAHmQ
1168,Cw0JHhSnGbl5oU7sg4TMGw,"best tacos ever

must stop everything your doing because this taco spot is the spot

you aint never had a taco like this 

amazing service i leave with a...",5,2023-03-10 14:09:28,SIsI73etTNXgioQn2MO5uQ
1169,UDtKse9X19SiDS2hir2J0g,"We've been here twice and it is a gem! Clean, friendly staff, and yum food. The spicy kimchi chicken is my fav!",5,2023-06-20 12:13:08,n8hpAXM6_vHrB8TrPUO5Xg
1170,fSdPYqSTNaTqFA4uggPDJQ,Lets start with what I found good here as you can see im leaving a one star review. The service here the two times I went to try this place was probably the...,1,2023-06-15 09:10:53,5ZRs_nOLooXM3YWUaSx5IQ
1171,Vmeqh8-TCfn_odZVCRb8pA,"I absolutely love, love coming to this place! Diaspora is a Korean restaurant nestled in the plaza on High and Lane near campus. There's parking in a back...",5,2022-03-21 07:15:53,cLlRdQYh5ZOFbpmIPCDoGA
1172,kB4CDUyRA1bLcuHxoaOofw,I had never heard of Pho Social until I stumbled upon them on UberEats. I was in the mood for it so I decided to give it a go. The awesome Yelp reviews...,4,2023-06-02 07:20:07,_NpJZ0q8KVI-d2YLL_VpCA
1173,ODQO8Xp3Q62EeXfCrGwD_Q,"Arrived shortly after the cafe opened. The shop worker greeted me and was friendly. I saw a Facebook post for the Maple Mocha with Pistachio Milk, so I...",5,2023-05-07 12:49:24,ZaG_uKnE4e86ud-9ud4kTw
1174,MhqBGiGqAYAb33LCpBLy8w,Family owned vegetarian restaurant with 90% vegan options. Cute. Has a large indoor space and a little patio. Plenty of food offerings including pizza and...,5,2023-06-08 12:27:32,qwQUlWlX7edrS9YtVh4cXw
1175,Mu1pED-tJ4OollXxc6YzlQ,"This is their hot chocolate. It comes in 8, 12 or 16 ounce (this is the 12). Delicious and creamy! Friendly people, and some great art from local artists on...",5,2023-02-21 11:29:42,UHIMnu55Z2QG64vMzlf3Ew
1176,nV9rhmlNOuHx54Pew69LOQ,They offer a variety of flavors and mix ins. It was almost hard to choose from but I liked that they had so many I wanted to go back and try sometime. I...,5,2023-06-25 05:51:32,rqzcmK4ysvFA_sbgYaSmdg
1177,mVJ1YA216sD7MZu0k4MRxw,"Good environment, easy to park. The drinks were awesome! The only thing was...it was a little bit confused when getting the drinks. When everyone was busy...",4,2023-04-19 13:23:49,9yefOQ3MJWodgXLkOQZBeQ
1178,KhFcIkYbFOiOgE06UAQurA,I tried the food here and it was so good! They also have great customer service. I will be back for another taco Tuesday.,5,2023-04-28 17:56:08,edWqK1xVH-oxlJkxxQNA2A
1179,E0z-ZdF5MoDbBNjTi9ZlrQ,"Fantastic Greek place near the auto mall in Cbus.  Stopped in while having some work done on a vehicle around the corner.

Wasn't expecting to enjoy the...",5,2022-11-04 08:51:41,GvYUVToT3_k5Up0oSkN6pA
1180,JBBVKPQjmhWsXFNQoQSNdA,"Really overrated. Their food manages to be overpriced much like many of the fusion Mexican joints that Columbus has (looking at you Condado's), but the meat...",2,2023-06-25 11:11:19,bX-l7noPmsEK5n3a_4ciow
1181,TQ6imCCi9Ay3Bk8ff25lQw,"Great coffee!! Visiting family for the weekend, missing my espresso machine machine. Was happy to see the employees grinding the beans and selecting the...",5,2023-04-15 12:12:38,EPKF2LjFNXb3yM3AHuaDAg
1182,qFBuio0RxDaSn-52BziS6A,"On the positive Upper Cup is the throwback type of coffeeshop, the type I still prefer. Not the newish minimal decor posh type which is the standard now. It...",3,2022-05-09 16:51:19,S6596_Qam-jzPBLs2AJ8tg
1183,qPLPHDhJFDUWogaojS8ybw,Saucy Brew Works is underrated. It's a very casual place with some really great food and drinks. Today I went to their coffeehouse and tried their What's...,5,2023-01-28 08:27:11,Zw01rhAJvhxDJ8-o095iFw
1184,HC72A36AcgeBlHIoW3Ecnw,Hands down the best ice cream in Columbus. The out of the box flavors are out of this world and staff is so friendly! The piffle is an absolute must...,5,2023-04-05 07:01:29,xZ_VeAkrT2Wt-gJeqgd4IQ
1185,l71focGbYz7BsYheDg3OwA,"Food was average
Service was below average
The ambiance was hot garage. It was dark and boring. Not like an ice cream parlor.",1,2023-07-15 14:25:05,W5ile8ec40snDwWjyuNHzA
1186,xo1eisqjJXOaHCGu8u_dFQ,"I've had their ice cream in the past at events, but I've never been to their physical location. So the other day I was nearby and decided to stop in. They...",4,2023-07-13 11:46:41,1CzbquFRHmsXH8qv2vLJ8g
1187,v_SRJKvfUHLba2YZOwGc0A,"Funky coffee shop in a nice area. At the time of writing this, the place is currently going through an interior wall paint update and the new colors are...",4,2021-08-06 14:19:58,YB4_08Hn6l65kOeqdVhWpA
1188,Gh12VlyeizuO_B8hJ_O8Cw,"Terrible experience from start to finish. 

Server looked homeless and smelled like straight B.O.

Ordered a lager out of a can and it was served at room...",1,2023-04-02 07:06:11,ctffpgAwr2Sy1BqpE1QW9g
1189,1l3wYxI5ZdA6YxWKa7PtsQ,"I stayed overnight in a hotel near the airport to catch a VERY early flight out of town, and wanted to dine out (rather than eat in my room) so this seemed...",4,2023-03-01 09:41:26,q1XC5SIh7EGTb4B_FYlsxg
1190,YolO7Kzcb5_5IeT-E3MkkQ,"Excellent food!
Try it! My favorite is the key line snapper with fresh veggies and rice. GREAT Greek food! Don't forget dessert!",5,2023-02-13 06:02:33,Q3p0vSRVRXVdAkGTs-uyZg
1191,tYaCvoCOjYiuu6VUI4MM4w,"This place!  I LOVE IT!  I am very picky and most of the time when I see high Yelp ratings, I am frequently disappointed, especially when it has to do with...",5,2023-02-13 06:34:01,KnQqPHcA5cvpdMoB1WqyDA
1192,Td7A9jy4bpMBoOh3WIMgnA,"Should've went with my first choice...ughh ordered Magaloian Beef and added broccoli. Also, had a spring roll. The food was NOT flavorful at all. Added a...",2,2023-06-26 18:05:48,jS09trjK5M6A-fP2yGlcpg
1193,57Dag6ezWhK6NpLtgAF2yg,"Always loved TALITAS
since it was in Clintonville 

Then , I would go to the Grove City location 

They both closed , so here I am at the Dublin Rd location...",5,2023-05-27 12:42:05,XB_zwMj2I5JzzCNn8U1j2w
1194,MuppoGetchpk4F7zbJA5Cg,We tried Dante's for the first time this week. I'd rate it a solid middle of the road option - we got Ezzo pep as our topping because it's one of my...,3,2023-01-15 08:46:40,cb5Ag92-PHiMqZ6cgZacPw
1195,9J6g1rGUBBczxmAse-VoPQ,This was the first time I had ever had Dante's. Just the smell from inside in the parking lot was a good indicator that this was going to be some bomb...,4,2023-06-14 20:42:57,FXY-D75Umvv7SDl9hLh3Cw
1196,3w8j0Oj_Sr5BcLhGYDhbBw,This park is absolutely breath taking! It is so clean and well kept. They have a great walking path that features cool sculpted shrubs. It is also in a nice...,5,2023-03-11 07:20:19,oGYZKowNDJi3cPJdWeYvfA
1197,91VgRGD7XXSCcaj9ybJ5FA,Nothing much in here. It seemed unkept/overgrown (they need pruning pronto!). You would think the town would devote more resources because if the place were...,2,2023-06-17 11:07:45,2ce5HnsTF2m3WZTvcB8nQg
1198,gyRKrFNRbiW9mypDmwOZxg,"I miss the High Street Talita's. Now they have several locations around town. And it's nostalgic, but it's also good stuff, cheap. I mean, coneys and...",4,2022-12-19 09:48:57,R1FVpAyl_BtxHBWdau2VLg
1199,eiPFXYJh4c3ANYy1uJgprg,"Accidentally stumbled upon this really tiny Columbus gem while in the area for a suit turned into a really pleasant surprise. Wanted a quick bite for lunch,...",5,2022-05-20 12:30:01,dXphb5k_ABC8BfknoJYPWw
1200,F7oU_3-YTzO9-Qg6KgsTRQ,"Such a gem in Columbus. They make their pizza fresh to take and bake. It's reasonably priced and the staff is so friendly. It's also inside a wine shop,...",5,2022-05-07 18:03:51,R7QkYo-luH2IY6FLU1wohw
1201,SV8GoYoyf9Rt_vjOOohcFw,"Not sure what the other raving reviews are about? 

I had high hopes for the pizza, but overall it's really mediocre and not something I would buy again....",2,2023-01-07 19:22:35,J9V-fOyR4IsIleDDQgFFnA
1202,cRLnKe-2J_e6ndr6sO50dA,"Mama Mimi's is a tasty and convenient take and bake pizza place. They send very clear and easy baking instructions home with you, and it's a very easy...",5,2021-06-24 04:30:24,_Kplrc1bDTce2Pw3xRr51A
1203,-BXWHIWDgwtSrDgY77-32A,Starting this off by saying our server was awesome and he was tipped accordingly. This food is nothing remarkable and priced such that I felt extreme regret...,3,2023-06-09 05:10:39,4w-eyt8b4wGAx6aVWpTupg
1204,nhw3nEqQjeqG50ShhZj3YQ,"I tried this place again over the weekend. I placed my order online for a 4-piece tender meal with waffle fries and a drink. 

My order was ready when I...",4,2022-01-31 18:57:41,Pty-8LW4JTUWnTsI44__Lw
1205,qyLhkyFrktArLepgIfmbJg,"Super cute hidden gem in CBUS! We came here for their event with Penn & Beech for their ""lights & flights"" Collab! All the wine we tried was delicious and...",5,2023-06-27 19:06:10,Yf-Bmt2dup9JC244lRVfmg
1206,I1Yy1k6K0PMdC7AEfeJjaw,What a lovely spot! Have walked by this place dozens of times but didn't realize it was a full service bar that serves food from next door at...,5,2022-05-08 18:07:08,krALL6hazh46e98NgVUkOA
1207,5G1SNedSpWREtEcwJKrWSw,This wine location was alright. I am a monthly Cooper's Hawk wine member and you will get very different vibes between the two. I do not enjoy very much...,3,2022-09-22 05:55:39,AdzkX1CDRYJ35i1Kyb7bSA
1208,yqlWWSbv3WdNCLPRNlhqSg,"Very interesting experience! 

We walked into this cute little diner not knowing what to expect. It honestly looks like a little run down diner, but I think...",5,2023-06-11 16:26:01,k34GBZ58L6__3YXX8ig6pw
1209,4wm_LEajkXYBspuAnqRCZQ,"So a new place to try.  Over all they are so close to being great. The flavors are a hot or miss.  

We got the 6 piece chick strips that comes with 2...",3,2022-08-06 11:34:30,tYT1kCLO8qEkEUFGClQQRg
1210,XcgPCIUY-jbGO1X_-5Ojzg,"This place was okay...  The chicken was okay quality, I feel like the breading was way more overpowering than the chicken!  The lemon pepper was pretty good...",3,2022-08-06 11:13:42,jJ2N_8_yKCbHTAgWMOX2Iw
1211,wfowVdsOCEIe7PYERCe0Iw,"Great food, good prices, and always great to support a local restaurant! The employees are always very kind and service is excellent. If you're looking for...",5,2023-05-02 19:38:20,SG-l2fJYTlBh4OwcymlrxA
1212,KRq6oeOf7A7IN93Cz9TdkQ,"What a cUUUUuUuUUUuUuUuuuuute littel deli!

I placed a phone order for pickup here on a whim. My fiance wasn't feeling well and wanted some food brought...",5,2022-12-18 12:02:02,DVvwleG6wArbOn4xc882Ag
1213,Kp3eaROvCSaZ8XWzG178kw,"TOO MANY SNOOTY PPL HERE FOR ME!! 

I have a cane Corso who is aggressive but we're working on distractions and recall! I have her muzzle on her at all...",1,2023-06-06 04:44:22,4f1O7MVRIrMMPHW8eoOuyQ
1214,qWkqQM3zcfS4zWPO32UXAA,"The weather was beautiful today so we visited this dog park. I have a 5 year old shihtzu and she had a great time! Since it was a beautiful day, it was full...",5,2023-02-26 15:17:15,l_VcjiRnUc8_g4BKSgQZ3Q
1215,Gs213MWlmEhRq1ZBJfgoXA,I love the cakes ! Recommend trying all of them ! Friendly people! Quiet place! Pastry Case,5,2023-06-25 11:15:39,jyRHJURBEjTRkT_H57u05Q
1216,fzzTp-FkRc2zrLP-tGdCtQ,first off... coffee: not great. they use thunderkiss beans which personally i think taste like dirt. but i do like that this place has a classic menu. very...,2,2023-02-27 11:47:11,QQs1l_ENaJDIuk8ppiq7Sg
1217,nJlzyC0bI3gkBq9dOLLjtQ,"When I first enrolled in classes near by, I was alarmed because it seemed there was a severe lack of coffee near by. I don't know why this coffee shop...",5,2021-11-15 09:16:43,_ZxqGLjPcthCRNb3OXlrmQ
1218,AmAY37kMQndiVJJEgtOaTA,This new to Columbus milkshake bar has everything you want and then some. My grown daughters and I went to explore it. After serious discussions we decided...,5,2023-04-19 18:13:40,D-Obl4mvg9LDCzUpv8fxHQ
1219,lheJahLe3OITSl-iEEYdAA,"10, 10, 10!
Oh, is this not the Food Olympics?!?!

We were in Columbia for a trade show and wandered into this place. 
The service was beyond professional...",5,2023-04-03 18:24:12,gALBwV3FhyNyxJo2H5oe9Q
1220,gnEyL343GkJ9R-ojItGjSQ,"If you have a sweet tooth, the Yard Milkshake Bar is for you! It's located in the Short North so you'll have to find street parking or a lot. 

The inside...",5,2022-11-05 10:03:32,CyMpTNKOQ4ecW8P4Smsaww
1221,BGRWKHi07rrWuu35ZcjLGA,"Very tasty, a bit pricey, could use a thorough cleaning. Super sweet staff, creative flavors, memorable experience!",5,2023-07-12 18:40:51,GhNg5diuoyfsvvnPl3TlsA
1222,q0zym_qA5HFW10pmpbFV_A,"Delicious.  Cafe DaVinci is delicious.

This is the same Italian family that operated an Italian fine dining restaurant - DaVinci's Restorante - at the...",5,2020-12-30 08:09:40,qIF7I6CzDf6LnAJLleEI4w
1223,6_BSTTFsrSXEbZ95_cnMRw,Ok - we all know how much I love authentic and made from scratch. I was fortunate enough to have a local recommend this place. WOW! The pasta is amazing-...,5,2022-08-26 13:21:41,t7JsArnlQQXGcKaWhZ8aAw
1224,v-HDRIubAhE8sdO53MIvYw,Didn't quite know what to expect when we decided to eat here on a Friday night. We were drawn to Caffe DaVinci because it had an extensive menu and the...,3,2021-09-25 02:25:28,7d-V3Z9QFTpAtCQs5tjQPw
1225,Bdryen9yjyAfaIof-2Ozkg,"I was finally able to find a BLT pizza in the city ! I've been looking everywhere and finally! 
A cute to-go pizza spot tucked smack-dab in the middle of...",5,2021-08-11 08:51:54,PpP6-F0k4TQzC7I77ZbpJw
1226,dwwY-BXt9i6othmsVw-w-w,"I recently dined at Third & Hollywood with a group of friends and it was an exceptional experience. As a fan of their sister restaurants, Northstar and...",5,2023-06-13 18:19:49,uMMtsX1WJ5FYQN7bsCz6JQ
1227,pq5uuO1CBY55eCjH_iZrAg,We came here for our monthly supper club. They were very accommodating for our group of 16 and placed us in the private room in the back next to the lovely...,3,2023-06-22 06:06:54,qOY7NvH-vT_lT4i1Qxlg3A
1228,cq-nKSR17C64lP1HB5ChVg,"My boyfriend and I got takeout from Casa Di Pizza using their order ahead system. When we arrived 20 minutes after placing the order, the staff at Casa...",4,2021-10-13 19:40:51,uABgKX42VTRqGDUhSC_3mg
1229,8mdvWksgmtEX8vGRAiTT8A,"This is NOT pizza. Am not sure how this ""crust"" (sic) was derived. I'm 99% sure that pizza-dough (sic) was NO invited to the party. The pizza ate like a...",1,2022-07-09 16:14:05,NN5LXtq8kTl-kvjNcwdToQ
1230,Xxave2fQ_GrB4-z-6btyKA,"The burger and fries! Okay, I came close to just letting that opening be the beginning and end to my review, but I won't do that to you. This place is...",5,2020-11-14 23:25:09,KrWOXlZyh0CB1123PxcrPg
1231,QghJkQEq3ah51pPSnlwlcw,Last time I came here I ordered well done wings. Fail. They were rubbery and clearly not cooked. Today I came for my friends 21st for shots and pizza....,1,2023-03-31 15:29:15,L2Ws7KAuJi82mXTUZa-xzQ
1232,g1p20yVi-BKxC-j28OysNQ,We moved to Columbus a few months ago and have been looking around nearby for some good places to eat. Tonight my partner chose Arch City Tavern. It was...,5,2023-05-01 19:51:49,eZWfRHrOYvSk8zT75leoLw
1233,EgH0EUCwgixvaAiv_c_OXA,One of the best burgers I've had in my life. Ordered the double smash burger and fries. It was amazing. The place is located inside a sports bar so you can...,5,2022-08-26 12:23:55,foYzCAbJAKwgl4EKIYZnUQ
1234,AkTyq8EPU0KkPvO8ndSeww,"What is not to like about Dan's.  It is a classic diner that serves food all can enjoy. 

I had the Bacon, Spinach and Swiss omlette with homefries, wheat...",4,2023-06-16 07:14:06,gciGZsXZH1xZjt5Taq5lFQ
1235,FT2eEOaKq9UtoQ27v8uyow,"A solid diner, and a solid three stars.

Having car worked on nearby, needed some sustenance, and I keep hearing about this place.  Surprised it was dead at...",3,2023-07-14 07:29:59,R1FVpAyl_BtxHBWdau2VLg
1236,UNyW5Gu1ivPRto_jgG5kKw,We had breakfast. I had a vegetarian omelette with hash browns and toast. I didn't expect olives in a vegetarian omelette but it actually worked. I will go...,5,2023-06-19 17:13:51,pvE4xjhKXCsfJwZ4HuI4HQ
1237,LbSb3DbV1FUhHSkFlI__eA,This place is fantastic. Great food. Full of flavor and just very well prepared. This place has a pretty nice atmosphere as well. A little loud but in...,5,2023-06-27 09:56:14,scUexmx8xd2UpvWEkdKhHg
1238,g5XvIeI3nk3O1ignDLkHkw,I went with a group of 5 people at around 6:45 on a Thursday and there was no wait to be seated. We did wait around 15 minutes for a server to come to the...,4,2022-12-29 12:02:24,9TD1a6rwpiR4kpUyJWEmZA
1239,eZk1wLwJbjhi4J9EBG5Gxw,"First time visiting Jeff Rubys, walking in you are just blown away by the ambiance and decor. It feels so luxurious immediately. We had a reservation and...",4,2023-06-11 09:50:07,jtZps-v38glcZd-LHNW9Ag
1240,n3uH6-oxxFNrFeXs-tm-NQ,"Would give 4.5 if I could. Wonderful staff, delicious food, was able to  seat a table of 9 last minute at 6pm on a Friday. We enjoyed firecracker shrimp,...",4,2023-06-23 17:22:56,3igH5ZBnURyHUxEuynrBRQ
1241,KXLHZO9p3whR5GgKSY3hbg,Terrible. Calamari-breading only. Never order again there. Fish and chips also trash. $$$ eating spaghettios instead.,1,2023-06-19 17:49:50,BUxLo-9GNmHRM08nPwWfrQ
1242,JpShZ7InUzStO06_nibD3Q,"Right off the bat, service was welcoming and kind, even as they were fairly busy. The inside was very pleasantly lit and decorated, but we opted to sit...",5,2023-04-11 13:50:22,rz2Y-JYVm3t5mLxwughfsA
1243,Y9ZUtem6aFpXin0hZlNh3Q,This is one of the few restaurants in Columbus that brings me anger when I think about it. I recommend you avoid this place - that is the kindest gift from...,2,2023-06-27 07:13:55,kLoklJrVlONYN-OC4eky-w
1244,xiuAvUk33gadU_TPgWyKGg,Stopped in here for an early dinner on Sunday evening while visiting OSU for a sporting event.  The restaurant was decently crowded at this time so as...,5,2023-01-09 07:08:56,F_agr-xxHmpgIELfcVVPWg
1245,VYiOlFjRuuczkQ6aRQ8Txg,Went to Lincoln Social for the first time last night. The view of the city skyline is gorgeous. When we arrived there were two Columbus Police Department...,3,2023-04-23 06:31:59,ZsjxBB5BfRqbmLI8JjzLUw
1246,x8Opc2eNHHyDsaUchVB4vQ,"What a fantastic idea!  

We ordered the milk chocolate cookies and the cornflake marshmallow cookies - the only reason I did not give Carl a five is...",4,2014-02-04 10:15:56,TgrcqX4OWsMtt9WQ1lxW1Q
1247,QoATotaZotGQ6agw5zxjRg,"Fucking. Delicious.

I first ordered a sampler - which contained the most awesome Cornflake Marshmallow Chocolate Chip - which my three year old loved....",5,2011-04-20 06:51:40,c0uIYXfInsCHPZEovnSLYw
1248,pazrqxGyB7aGEzWPnGr45Q,"Okay, first, let us talk about how adorable this place is: I am all about the outside of the building, they did great with the vibes and when you walk in,...",5,2022-11-19 06:02:38,AdzkX1CDRYJ35i1Kyb7bSA
1249,--U5dkWwLJpR9vHrCyZB8g,Since I discovered blaze I've been slightly obsessed.. I love the create your own option and they don't overcharge for toppings. And that oven just creates...,5,2023-04-23 19:46:41,_RKZINHxBBiFSrIUtk039g
1250,xIj9a8D8PVumNSMwOANuoA,"This place is phenomenal! Excellent food. Excellent service. Excellent vibe. 

We were having a surprise retirement party so we had a large party. We had to...",5,2023-04-09 14:41:39,8WtsfSTcqak0jk8powA_lA
1251,yD6pEl67e-4upn5W9Vj9Iw,"I came in a group of 13-15 people, but I'll be speaking towards my own food and general observations for this review. In a general summary, the food here is...",4,2023-03-11 13:00:14,Elu2-uZsK5EIWNUBryZE2g
1252,LLYuVdYv2t_KnUhEUnb4lg,"I mean what can go wrong with a build your own pizza place?! 

I have always enjoyed the meals here and will continue to come back. Sad that the worthington...",4,2022-04-12 08:21:04,G9xMXFeU0jyInJGV7Drmag
1253,u_cbUVWJfin3ya_i438low,LeBron better get some better help and someone in here to clean. This place is FILTHY and the only person even attempting to make pizzas is moving as if...,1,2023-03-02 11:45:27,yD7iEmZ3M_PuEPEDuT_tXA
1254,XuaNF8AJeYvuKScUxcCQkA,"Was a great place but sadly it hasCLoSED!
So sad and we will miss it as it was our go to place",5,2023-04-04 17:51:34,WBC1ZN8Q7uh5SjnTthc-bA
1255,Sc5QJTA4JBU3KSZsKnjBRw,I went here for a business dinner as we were entertaining guests who were in town from our Corporate office in NYC.  I must say this was extremely...,2,2023-02-22 05:37:34,mxkOIEsESVBs4WrbJYfluw
1256,22aOXUXN7h9ZHz6EGnLsoA,"I paid $90 for some horrible food. If you are going to charge me that much, at least let my food have some taste. 

I don't know why I didn't look at the...",1,2022-05-28 19:06:35,KrWOXlZyh0CB1123PxcrPg
1257,rtZptCMr-HqOdR1CzQ_2zQ,"Do not think about the calories & just indulge. It will be totally worth it.
Graeters is always a special treat for whatever ails you, or whatever you're...",5,2023-07-03 09:24:29,GxlFBmg2MpiRxlz1j2UBew
1258,FMF9Mk7lTjjWKXR-SykC9w,"The blackberry chip flavor here is divine. 
The strawberry lactose free was amazing; you couldn't even tell it was lactose free. 
Amazing rich, creamy ice...",5,2022-07-22 06:30:12,npizkVEjPKswHQu-sWLgLg
1259,0vJXfsmwneYI-gLhhSJj0Q,I tried the seasonal peach sundae and was not disappointed! The sponge cake was super tasty and the combination of the fresh peach ice cream with raspberry...,5,2022-08-01 22:57:14,5TyaKiAKNGdzeS9DEi1DBg
1260,znXQbDs7jRvOXYPTc4yJRg,"I've been a fan of J Pops for a few years now. Everywhere from farmers markets to special events, a J-Pops cart can be found. I love how experimentive they...",5,2022-01-13 06:12:45,_NpJZ0q8KVI-d2YLL_VpCA
1261,9Wdmex4ngFc-Tn15EhWW0A,Popsicles amazing... flavor insane. We tried their dads salted watermelon Popsicle... wow. Brought back a lot of family memories and the flavor was spot on....,5,2021-08-04 16:42:44,3NHKyJcqhEX0NhwCBgf7eQ
1262,LpdU90oBxXu5EWvIJ9q1Fg,"Always great to find a J-Pops cart while out and about at events. I've yet to try a popsicle that wasn't delicious, and they typically have unusual flavors...",5,2018-07-03 13:47:09,_ZxqGLjPcthCRNb3OXlrmQ
1263,50DkUGPPyC1kO1F-Oc0hGA,Caspian is a real Persian treat!  And well worth the four hours to get to its Columbus OH location from Kokomo IN.  Owned by Iranian-American Victoria...,5,2021-08-02 05:04:20,dH1GGRdLU1UgPN-QtwsXsw
1264,oFeR2Lo3roHDcMucKRI3Ww,We sat outside on their patio and enjoyed a great meal and fun cocktails.  The sunchokes were fried and almost resembled potatoes.   I like this dish but...,5,2023-05-25 10:33:33,XC4ynHVCHKt3MrqTAoQeFA
1265,SVB5_IgSFVbAMjVhXzspuw,"Anything food related that revolves around and/or related to the Mediterranean region, and I'm 100% there. Caspian - Persian food, has been around for a...",4,2020-12-25 16:07:53,JzP5uJjhZb0Vj8J_bn3mOg
